date, DJ close, DJ % change, Unemployment, Unemployment % change, civilian rate, civilian % change, bank borrowing, bank borrowing % change
Tue Jul 24 22:00:00 EDT 2001,530416.8292,0.09999999201717287,4.6,0.0,66.8,0.0,1165518.8,0.0
Wed Jul 25 22:00:00 EDT 2001,530947.2461,0.10000001334798388,4.6,0.0,66.8,0.0,1170427.3,0.4211429279390431
Thu Jul 26 22:00:00 EDT 2001,531478.1933,0.09999999131741485,4.6,0.0,66.8,0.0,1170427.3,0.0
Fri Jul 27 22:00:00 EDT 2001,532009.6715,0.10000000126063728,4.6,0.0,66.8,0.0,1170427.3,0.0
Sat Jul 28 22:00:00 EDT 2001,532542.2133666667,0.10010003486687315,4.6,0.0,66.8,0.0,1170427.3,0.0
Sun Jul 29 22:00:00 EDT 2001,533074.7552333333,0.09999993489717422,4.6,0.0,66.8,0.0,1170427.3,0.0
Mon Jul 30 22:00:00 EDT 2001,533607.2971,0.09990003492728469,4.6,0.0,66.8,0.0,1170427.3,0.0
Tue Jul 31 22:00:00 EDT 2001,534140.9044,0.10000000054347692,4.6,0.0,66.8,0.0,1170427.3,0.0
Wed Aug 01 22:00:00 EDT 2001,534675.0453,0.09999999917624705,4.9,6.521739130434799,66.5,-0.44910179640718134,1161512.2,-0.7616961771141268
Thu Aug 02 22:00:00 EDT 2001,535209.7203,0.0999999915275729,4.9,0.0,66.5,0.0,1161512.2,0.0
Fri Aug 03 22:00:00 EDT 2001,535744.9301,0.10000001489135009,4.9,0.0,66.5,0.0,1161512.2,0.0
Sat Aug 04 22:00:00 EDT 2001,536281.2109333334,0.10010002954825563,4.9,0.0,66.5,0.0,1161512.2,0.0
Sun Aug 05 22:00:00 EDT 2001,536817.4917666668,0.09999992958918862,4.9,0.0,66.5,0.0,1161512.2,0.0
Mon Aug 06 22:00:00 EDT 2001,537353.7726,0.09990002962987744,4.9,0.0,66.5,0.0,1161512.2,0.0
Tue Aug 07 22:00:00 EDT 2001,537891.1264,0.10000000509904755,4.9,0.0,66.5,0.0,1161512.2,0.0
Wed Aug 08 22:00:00 EDT 2001,538429.0175,0.09999999509194507,4.9,0.0,66.5,0.0,1157704.3,-0.32783986255158637
Thu Aug 09 22:00:00 EDT 2001,538967.4465,0.0999999967498044,4.9,0.0,66.5,0.0,1157704.3,0.0
Fri Aug 10 22:00:00 EDT 2001,539506.414,0.1000000099263932,4.9,0.0,66.5,0.0,1157704.3,0.0
Sat Aug 11 22:00:00 EDT 2001,540046.4601,0.10010003328709934,4.9,0.0,66.5,0.0,1157704.3,0.0
Sun Aug 12 22:00:00 EDT 2001,540586.5062,0.09999993332053682,4.9,0.0,66.5,0.0,1157704.3,0.0
Mon Aug 13 22:00:00 EDT 2001,541126.5523,0.09990003335381738,4.9,0.0,66.5,0.0,1157704.3,0.0
Tue Aug 14 22:00:00 EDT 2001,541667.6788,0.09999999033498048,4.9,0.0,66.5,0.0,1157704.3,0.0
Wed Aug 15 22:00:00 EDT 2001,542209.3465,0.10000000391383716,4.9,0.0,66.5,0.0,1147472.9,-0.8837662605209412
Thu Aug 16 22:00:00 EDT 2001,542751.5559,0.10000000986704694,4.9,0.0,66.5,0.0,1147472.9,0.0
Fri Aug 17 22:00:00 EDT 2001,543294.3074,0.09999998970063072,4.9,0.0,66.5,0.0,1147472.9,0.0
Sat Aug 18 22:00:00 EDT 2001,543838.1452,0.1001000364981883,4.9,0.0,66.5,0.0,1147472.9,0.0
Sun Aug 19 22:00:00 EDT 2001,544381.983,0.09999993652522836,4.9,0.0,66.5,0.0,1147472.9,0.0
Mon Aug 20 22:00:00 EDT 2001,544925.8208,0.09990003655208761,4.9,0.0,66.5,0.0,1147472.9,0.0
Tue Aug 21 22:00:00 EDT 2001,545470.7466,0.09999999618296088,4.9,0.0,66.5,0.0,1147472.9,0.0
Wed Aug 22 22:00:00 EDT 2001,546016.2173,0.09999999145693206,4.9,0.0,66.5,0.0,1157931.8,0.9114725062352358
Thu Aug 23 22:00:00 EDT 2001,546562.2335,0.09999999683158761,4.9,0.0,66.5,0.0,1157931.8,0.0
Fri Aug 24 22:00:00 EDT 2001,547108.7958,0.10000001216695674,4.9,0.0,66.5,0.0,1157931.8,0.0
Sat Aug 25 22:00:00 EDT 2001,547656.4518666667,0.10010002962315863,4.9,0.0,66.5,0.0,1157931.8,0.0
Sun Aug 26 22:00:00 EDT 2001,548204.1079333334,0.09999992966394189,4.9,0.0,66.5,0.0,1157931.8,0.0
Mon Aug 27 22:00:00 EDT 2001,548751.764,0.09990002970448189,4.9,0.0,66.5,0.0,1157931.8,0.0
Tue Aug 28 22:00:00 EDT 2001,549300.5158,0.10000000656035897,4.9,0.0,66.5,0.0,1157931.8,0.0
Wed Aug 29 22:00:00 EDT 2001,549849.8163,0.09999999712359557,4.9,0.0,66.5,0.0,1184540.6,2.2979591716886993
Thu Aug 30 22:00:00 EDT 2001,550399.6661,0.09999999703556939,4.9,0.0,66.5,0.0,1184540.6,0.0
Fri Aug 31 22:00:00 EDT 2001,550950.0658,0.10000000615915178,4.9,0.0,66.5,0.0,1184540.6,0.0
Sat Sep 01 22:00:00 EDT 2001,551501.84285,0.10015010147949298,5.0,2.0408163265306047,66.8,0.4511278195488679,1184540.6,0.0
Sun Sep 02 22:00:00 EDT 2001,552053.6199,0.10004990140170904,5.0,0.0,66.8,0.0,1184540.6,0.0
Mon Sep 03 22:00:00 EDT 2001,552605.39695,0.09994990162366234,5.0,0.0,66.8,0.0,1184540.6,0.0
Tue Sep 04 22:00:00 EDT 2001,553157.174,0.09985010154541768,5.0,0.0,66.8,0.0,1184540.6,0.0
Wed Sep 05 22:00:00 EDT 2001,553710.3311,0.0999999866222386,5.0,0.0,66.8,0.0,1169043.1,-1.3083131131174397
Thu Sep 06 22:00:00 EDT 2001,554264.0415,0.10000001244334707,5.0,0.0,66.8,0.0,1169043.1,0.0
Fri Sep 07 22:00:00 EDT 2001,554818.3055,0.09999999251258777,5.0,0.0,66.8,0.0,1169043.1,0.0
Sat Sep 08 22:00:00 EDT 2001,555373.6788,0.10010003175714927,5.0,0.0,66.8,0.0,1169043.1,0.0
Sun Sep 09 22:00:00 EDT 2001,555929.0521,0.09999993179366669,5.0,0.0,66.8,0.0,1169043.1,0.0
Mon Sep 10 22:00:00 EDT 2001,556484.4254,0.09990003182997487,5.0,0.0,66.8,0.0,1169043.1,0.0
Tue Sep 11 22:00:00 EDT 2001,557042.5820714285,0.10030050185634311,5.0,0.0,66.8,0.0,1169043.1,0.0
Wed Sep 12 22:00:00 EDT 2001,557600.7387428571,0.10020000075272807,5.0,0.0,66.8,0.0,1297816.0,11.015239728971489
Thu Sep 13 22:00:00 EDT 2001,558158.8954142857,0.10009970085172117,5.0,0.0,66.8,0.0,1297816.0,0.0
Fri Sep 14 22:00:00 EDT 2001,558717.0520857143,0.09999960154971699,5.0,0.0,66.8,0.0,1297816.0,0.0
Sat Sep 15 22:00:00 EDT 2001,559275.2087571429,0.09989970224552212,5.0,0.0,66.8,0.0,1297816.0,0.0
Sun Sep 16 22:00:00 EDT 2001,559833.3654285714,0.09980000234032227,5.0,0.0,66.8,0.0,1297816.0,0.0
Mon Sep 17 22:00:00 EDT 2001,560391.5221,0.09970050123777446,5.0,0.0,66.8,0.0,1297816.0,0.0
Tue Sep 18 22:00:00 EDT 2001,560951.9136,0.09999999605633347,5.0,0.0,66.8,0.0,1297816.0,0.0
Wed Sep 19 22:00:00 EDT 2001,561512.8655,0.09999999757554717,5.0,0.0,66.8,0.0,1212415.6,-6.5803164701313515
Thu Sep 20 22:00:00 EDT 2001,562074.3784,0.10000000614413151,5.0,0.0,66.8,0.0,1212415.6,0.0
Fri Sep 21 22:00:00 EDT 2001,562636.4528,0.10000000384289441,5.0,0.0,66.8,0.0,1212415.6,0.0
Sat Sep 22 22:00:00 EDT 2001,563199.6520666666,0.10010003153259302,5.0,0.0,66.8,0.0,1212415.6,0.0
Sun Sep 23 22:00:00 EDT 2001,563762.8513333333,0.09999993156955933,5.0,0.0,66.8,0.0,1212415.6,0.0
Mon Sep 24 22:00:00 EDT 2001,564326.0506,0.09990003160631505,5.0,0.0,66.8,0.0,1212415.6,0.0
Tue Sep 25 22:00:00 EDT 2001,564890.3767,0.10000000875381597,5.0,0.0,66.8,0.0,1212415.6,0.0
Wed Sep 26 22:00:00 EDT 2001,565455.267,0.09999998642213903,5.0,0.0,66.8,0.0,1175292.6,-3.061903855410636
Thu Sep 27 22:00:00 EDT 2001,566020.7223,0.10000000583601082,5.0,0.0,66.8,0.0,1175292.6,0.0
Fri Sep 28 22:00:00 EDT 2001,566586.743,0.09999999606021379,5.0,0.0,66.8,0.0,1175292.6,0.0
Sat Sep 29 22:00:00 EDT 2001,567153.8965333333,0.10010003593277339,5.0,0.0,66.8,0.0,1175292.6,0.0
Sun Sep 30 22:00:00 EDT 2001,567721.0500666667,0.09999993596094374,5.0,0.0,66.8,0.0,1175292.6,0.0
Mon Oct 01 22:00:00 EDT 2001,568288.2036,0.09990003598892984,5.3,5.9999999999999964,66.7,-0.1497005988023867,1175292.6,0.0
Tue Oct 02 22:00:00 EDT 2001,568856.4918,0.09999999936651013,5.3,0.0,66.7,0.0,1175292.6,0.0
Wed Oct 03 22:00:00 EDT 2001,569425.3483,0.10000000144148737,5.3,0.0,66.7,0.0,1178043.6,0.2340693713208098
Thu Oct 04 22:00:00 EDT 2001,569994.7736,0.0999999915177648,5.3,0.0,66.7,0.0,1178043.6,0.0
Fri Oct 05 22:00:00 EDT 2001,570564.7684,0.10000000463161894,5.3,0.0,66.7,0.0,1178043.6,0.0
Sat Oct 06 22:00:00 EDT 2001,571135.9039333333,0.10010003508190794,5.3,0.0,66.7,0.0,1178043.6,0.0
Sun Oct 07 22:00:00 EDT 2001,571707.0394666668,0.09999993511177917,5.3,0.0,66.7,0.0,1178043.6,0.0
Mon Oct 08 22:00:00 EDT 2001,572278.175,0.0999000351414407,5.3,0.0,66.7,0.0,1178043.6,0.0
Tue Oct 09 22:00:00 EDT 2001,572850.4531,0.09999998689448464,5.3,0.0,66.7,0.0,1178043.6,0.0
Wed Oct 10 22:00:00 EDT 2001,573423.3036,0.10000000818711793,5.3,0.0,66.7,0.0,1183033.8,0.42360062055427766
Thu Oct 11 22:00:00 EDT 2001,573996.7269,0.09999999937219572,5.3,0.0,66.7,0.0,1183033.8,0.0
Fri Oct 12 22:00:00 EDT 2001,574570.7236,0.09999999531356524,5.3,0.0,66.7,0.0,1183033.8,0.0
Sat Oct 13 22:00:00 EDT 2001,575145.8691,0.10010003579653047,5.3,0.0,66.7,0.0,1183033.8,0.0
Sun Oct 14 22:00:00 EDT 2001,575721.0146,0.09999993582497316,5.3,0.0,66.7,0.0,1183033.8,0.0
Mon Oct 15 22:00:00 EDT 2001,576296.1601,0.09990003585323082,5.3,0.0,66.7,0.0,1183033.8,0.0
Tue Oct 16 22:00:00 EDT 2001,576872.4562,0.09999998957134054,5.3,0.0,66.7,0.0,1183033.8,0.0
Wed Oct 17 22:00:00 EDT 2001,577449.3287,0.10000000759265569,5.3,0.0,66.7,0.0,1184908.4,0.15845701111835184
Thu Oct 18 22:00:00 EDT 2001,578026.778,0.09999999502988337,5.3,0.0,66.7,0.0,1184908.4,0.0
Fri Oct 19 22:00:00 EDT 2001,578604.8048,0.10000000380605073,5.3,0.0,66.7,0.0,1184908.4,0.0
Sat Oct 20 22:00:00 EDT 2001,579183.9884,0.10010003290591225,5.3,0.0,66.7,0.0,1184908.4,0.0
Sun Oct 21 22:00:00 EDT 2001,579763.172,0.09999993294013329,5.3,0.0,66.7,0.0,1184908.4,0.0
Mon Oct 22 22:00:00 EDT 2001,580342.3556,0.09990003297415195,5.3,0.0,66.7,0.0,1184908.4,0.0
Tue Oct 23 22:00:00 EDT 2001,580922.698,0.10000000765065042,5.3,0.0,66.7,0.0,1184908.4,0.0
Wed Oct 24 22:00:00 EDT 2001,581503.6207,0.10000000034427912,5.3,0.0,66.7,0.0,1179624.0,-0.44597540198043223
Thu Oct 25 22:00:00 EDT 2001,582085.1243,0.09999999644027231,5.3,0.0,66.7,0.0,1179624.0,0.0
Fri Oct 26 22:00:00 EDT 2001,582667.2094,0.09999999582535728,5.3,0.0,66.7,0.0,1179624.0,0.0
Sat Oct 27 22:00:00 EDT 2001,583250.4594666667,0.10010003261848753,5.3,0.0,66.7,0.0,1179624.0,0.0
Sun Oct 28 22:00:00 EST 2001,583833.7095333333,0.09999993265328312,5.3,0.0,66.7,0.0,1179624.0,0.0
Mon Oct 29 22:00:00 EST 2001,584416.9596,0.09990003268787465,5.3,0.0,66.7,0.0,1179624.0,0.0
Tue Oct 30 22:00:00 EST 2001,585001.3766,0.10000000691287533,5.3,0.0,66.7,0.0,1179624.0,0.0
Wed Oct 31 22:00:00 EST 2001,585586.378,0.10000000400000196,5.3,0.0,66.7,0.0,1189694.4,0.8536957539012352
Thu Nov 01 22:00:00 EST 2001,586171.9643,0.09999998668001227,5.5,3.7735849056603805,66.7,0.0,1189694.4,0.0
Fri Nov 02 22:00:00 EST 2001,586758.1363,0.10000000609036643,5.5,0.0,66.7,0.0,1189694.4,0.0
Sat Nov 03 22:00:00 EST 2001,587345.4814,0.10010003503381074,5.5,0.0,66.7,0.0,1189694.4,0.0
Sun Nov 04 22:00:00 EST 2001,587932.8265,0.09999993506375829,5.5,0.0,66.7,0.0,1189694.4,0.0
Mon Nov 05 22:00:00 EST 2001,588520.1716,0.0999000350935559,5.5,0.0,66.7,0.0,1189694.4,0.0
Tue Nov 06 22:00:00 EST 2001,589108.6917,0.09999998783388603,5.5,0.0,66.7,0.0,1189694.4,0.0
Wed Nov 07 22:00:00 EST 2001,589697.8004,0.10000000140890511,5.5,0.0,66.7,0.0,1180979.4,-0.7325410626460039
Thu Nov 08 22:00:00 EST 2001,590287.4982,0.09999999993218253,5.5,0.0,66.7,0.0,1180979.4,0.0
Fri Nov 09 22:00:00 EST 2001,590877.7857,0.10000000030493221,5.5,0.0,66.7,0.0,1180979.4,0.0
Sat Nov 10 22:00:00 EST 2001,591469.2545666667,0.1001000343862923,5.5,0.0,66.7,0.0,1180979.4,0.0
Sun Nov 11 22:00:00 EST 2001,592060.7234333333,0.09999993441755406,5.5,0.0,66.7,0.0,1180979.4,0.0
Mon Nov 12 22:00:00 EST 2001,592652.1923,0.0999000344486223,5.5,0.0,66.7,0.0,1180979.4,0.0
Tue Nov 13 22:00:00 EST 2001,593244.8445,0.10000000129924624,5.5,0.0,66.7,0.0,1180979.4,0.0
Wed Nov 14 22:00:00 EST 2001,593838.0893,0.0999999924988789,5.5,0.0,66.7,0.0,1173368.1,-0.6444904966166061
Thu Nov 15 22:00:00 EST 2001,594431.9274,0.10000000180184665,5.5,0.0,66.7,0.0,1173368.1,0.0
Fri Nov 16 22:00:00 EST 2001,595026.3594,0.1000000122133267,5.5,0.0,66.7,0.0,1173368.1,0.0
Sat Nov 17 22:00:00 EST 2001,595621.9809666666,0.10010003040323114,5.5,0.0,66.7,0.0,1173368.1,0.0
Sun Nov 18 22:00:00 EST 2001,596217.6025333332,0.09999993044245503,5.5,0.0,66.7,0.0,1173368.1,0.0
Mon Nov 19 22:00:00 EST 2001,596813.2241,0.0999000304814811,5.5,0.0,66.7,0.0,1173368.1,0.0
Tue Nov 20 22:00:00 EST 2001,597410.0373,0.09999999596188155,5.5,0.0,66.7,0.0,1173368.1,0.0
Wed Nov 21 22:00:00 EST 2001,598007.4474,0.10000001049530059,5.5,0.0,66.7,0.0,1163623.7,-0.830464029148239
Thu Nov 22 22:00:00 EST 2001,598605.75385,0.10004999981209813,5.5,0.0,66.7,0.0,1163623.7,0.0
Fri Nov 23 22:00:00 EST 2001,599204.0603,0.09994999983744858,5.5,0.0,66.7,0.0,1163623.7,0.0
Sat Nov 24 22:00:00 EST 2001,599803.8637666666,0.10010003376250591,5.5,0.0,66.7,0.0,1163623.7,0.0
Sun Nov 25 22:00:00 EST 2001,600403.6672333332,0.09999993379501461,5.5,0.0,66.7,0.0,1163623.7,0.0
Mon Nov 26 22:00:00 EST 2001,601003.4707,0.09990003382734547,5.5,0.0,66.7,0.0,1163623.7,0.0
Tue Nov 27 22:00:00 EST 2001,601604.4741,0.09999998823634831,5.5,0.0,66.7,0.0,1163623.7,0.0
Wed Nov 28 22:00:00 EST 2001,602206.0786,0.10000000430515678,5.5,0.0,66.7,0.0,1166379.9,0.23686351524122048
Thu Nov 29 22:00:00 EST 2001,602808.2847,0.10000000355359284,5.5,0.0,66.7,0.0,1166379.9,0.0
Fri Nov 30 22:00:00 EST 2001,603411.093,0.10000000253812594,5.5,0.0,66.7,0.0,1166379.9,0.0
Sat Dec 01 22:00:00 EST 2001,604015.1077,0.10010003246659867,5.7,3.63636363636364,66.7,0.0,1166379.9,0.0
Sun Dec 02 22:00:00 EST 2001,604619.1224,0.09999993250167862,5.7,0.0,66.7,0.0,1166379.9,0.0
Mon Dec 03 22:00:00 EST 2001,605223.1371,0.09990003253659216,5.7,0.0,66.7,0.0,1166379.9,0.0
Tue Dec 04 22:00:00 EST 2001,605828.3602,0.09999999387002032,5.7,0.0,66.7,0.0,1166379.9,0.0
Wed Dec 05 22:00:00 EST 2001,606434.1886,0.10000000656951724,5.7,0.0,66.7,0.0,1166183.5,-0.016838424599044177
Thu Dec 06 22:00:00 EST 2001,607040.6228,0.1000000018798442,5.7,0.0,66.7,0.0,1166183.5,0.0
Fri Dec 07 22:00:00 EST 2001,607647.6634,0.0999999962440651,5.7,0.0,66.7,0.0,1166183.5,0.0
Sat Dec 08 22:00:00 EST 2001,608255.9188999999,0.10010003109311227,5.7,0.0,66.7,0.0,1166183.5,0.0
Sun Dec 09 22:00:00 EST 2001,608864.1743999999,0.09999993113095709,5.7,0.0,66.7,0.0,1166183.5,0.0
Mon Dec 10 22:00:00 EST 2001,609472.4299,0.09990003116860784,5.7,0.0,66.7,0.0,1166183.5,0.0
Tue Dec 11 22:00:00 EST 2001,610081.9024,0.10000001150175615,5.7,0.0,66.7,0.0,1166183.5,0.0
Wed Dec 12 22:00:00 EST 2001,610691.9843,0.09999999960660859,5.7,0.0,66.7,0.0,1169148.8,0.2542738771385504
Thu Dec 13 22:00:00 EST 2001,611302.6763,0.10000000257086052,5.7,0.0,66.7,0.0,1169148.8,0.0
Fri Dec 14 22:00:00 EST 2001,611913.9789,0.09999998751844777,5.7,0.0,66.7,0.0,1169148.8,0.0
Sat Dec 15 22:00:00 EST 2001,612526.505,0.10010003384807742,5.7,0.0,66.7,0.0,1169148.8,0.0
Sun Dec 16 22:00:00 EST 2001,613139.0311,0.09999993388041506,5.7,0.0,66.7,0.0,1169148.8,0.0
Mon Dec 17 22:00:00 EST 2001,613751.5572,0.099900033912556,5.7,0.0,66.7,0.0,1169148.8,0.0
Tue Dec 18 22:00:00 EST 2001,614365.3088,0.10000000697349914,5.7,0.0,66.7,0.0,1169148.8,0.0
Wed Dec 19 22:00:00 EST 2001,614979.6741,0.09999999856761879,5.7,0.0,66.7,0.0,1162436.5,-0.5741185382048928
Thu Dec 20 22:00:00 EST 2001,615594.6538,0.10000000421152543,5.7,0.0,66.7,0.0,1162436.5,0.0
Fri Dec 21 22:00:00 EST 2001,616210.2484,0.0999999912604942,5.7,0.0,66.7,0.0,1162436.5,0.0
Sat Dec 22 22:00:00 EST 2001,616827.0750666667,0.1001000337576762,5.7,0.0,66.7,0.0,1162436.5,0.0
Sun Dec 23 22:00:00 EST 2001,617443.9017333334,0.09999993379019456,5.7,0.0,66.7,0.0,1162436.5,0.0
Mon Dec 24 22:00:00 EST 2001,618060.7284,0.09990003382251568,5.7,0.0,66.7,0.0,1162436.5,0.0
Tue Dec 25 22:00:00 EST 2001,618679.09815,0.1000499985819766,5.7,0.0,66.7,0.0,1162436.5,0.0
Wed Dec 26 22:00:00 EST 2001,619297.4679,0.09994999860980366,5.7,0.0,66.7,0.0,1175460.4,1.1203966840339155
Thu Dec 27 22:00:00 EST 2001,619916.7654,0.10000000518329037,5.7,0.0,66.7,0.0,1175460.4,0.0
Fri Dec 28 22:00:00 EST 2001,620536.6822,0.10000000558139548,5.7,0.0,66.7,0.0,1175460.4,0.0
Sat Dec 29 22:00:00 EST 2001,621157.8396000001,0.1001000291872875,5.7,0.0,66.7,0.0,1175460.4,0.0
Sun Dec 30 22:00:00 EST 2001,621778.997,0.09999992922892333,5.7,0.0,66.7,0.0,1175460.4,0.0
Mon Dec 31 22:00:00 EST 2001,622400.1544,0.099900029270372,5.7,0.0,66.7,0.0,1175460.4,0.0
Tue Jan 01 22:00:00 EST 2002,623022.8658,0.10005000731407743,5.7,0.0,66.5,-0.29985007496252297,1175460.4,0.0
Wed Jan 02 22:00:00 EST 2002,623645.5772,0.0999500073244389,5.7,0.0,66.5,0.0,1169086.7,-0.5422300912901833
Thu Jan 03 22:00:00 EST 2002,624269.2227,0.0999999876211716,5.7,0.0,66.5,0.0,1169086.7,0.0
Fri Jan 04 22:00:00 EST 2002,624893.492,0.10000001238246645,5.7,0.0,66.5,0.0,1169086.7,0.0
Sat Jan 05 22:00:00 EST 2002,625519.0105666666,0.10010002899288262,5.7,0.0,66.5,0.0,1169086.7,0.0
Sun Jan 06 22:00:00 EST 2002,626144.5291333334,0.09999992903494441,5.7,0.0,66.5,0.0,1169086.7,0.0
Mon Jan 07 22:00:00 EST 2002,626770.0477,0.09990002907674317,5.7,0.0,66.5,0.0,1169086.7,0.0
Tue Jan 08 22:00:00 EST 2002,627396.8178,0.10000000834436255,5.7,0.0,66.5,0.0,1169086.7,0.0
Wed Jan 09 22:00:00 EST 2002,628024.2146,0.09999999716287815,5.7,0.0,66.5,0.0,1182948.4,1.1856862284037577
Thu Jan 10 22:00:00 EST 2002,628652.2388,0.09999999767526507,5.7,0.0,66.5,0.0,1182948.4,0.0
Fri Jan 11 22:00:00 EST 2002,629280.8911,0.10000000973510537,5.7,0.0,66.5,0.0,1182948.4,0.0
Sat Jan 12 22:00:00 EST 2002,629910.8014666666,0.10010003093618802,5.7,0.0,66.5,0.0,1182948.4,0.0
Sun Jan 13 22:00:00 EST 2002,630540.7118333334,0.099999930974365,5.7,0.0,66.5,0.0,1182948.4,0.0
Mon Jan 14 22:00:00 EST 2002,631170.6222,0.09990003101229088,5.7,0.0,66.5,0.0,1182948.4,0.0
Tue Jan 15 22:00:00 EST 2002,631801.7928,0.09999999648273719,5.7,0.0,66.5,0.0,1182948.4,0.0
Wed Jan 16 22:00:00 EST 2002,632433.5946,0.10000000113958195,5.7,0.0,66.5,0.0,1175388.3,-0.6390895832818964
Thu Jan 17 22:00:00 EST 2002,633066.0282,0.1000000008538429,5.7,0.0,66.5,0.0,1175388.3,0.0
Fri Jan 18 22:00:00 EST 2002,633699.0942,0.09999999554550541,5.7,0.0,66.5,0.0,1175388.3,0.0
Sat Jan 19 22:00:00 EST 2002,634333.7444750001,0.10015009975692368,5.7,0.0,66.5,0.0,1175388.3,0.0
Sun Jan 20 22:00:00 EST 2002,634968.3947500001,0.10004989968258488,5.7,0.0,66.5,0.0,1175388.3,0.0
Mon Jan 21 22:00:00 EST 2002,635603.0450250001,0.09994989990799406,5.7,0.0,66.5,0.0,1175388.3,0.0
Tue Jan 22 22:00:00 EST 2002,636237.6953,0.09985009983313449,5.7,0.0,66.5,0.0,1175388.3,0.0
Wed Jan 23 22:00:00 EST 2002,636873.933,0.10000000073870814,5.7,0.0,66.5,0.0,1173335.6,-0.17464015934138133
Thu Jan 24 22:00:00 EST 2002,637510.807,0.10000001052014622,5.7,0.0,66.5,0.0,1173335.6,0.0
Fri Jan 25 22:00:00 EST 2002,638148.3178,0.09999999890196855,5.7,0.0,66.5,0.0,1173335.6,0.0
Sat Jan 26 22:00:00 EST 2002,638787.1044666666,0.10010003142667898,5.7,0.0,66.5,0.0,1173335.6,0.0
Sun Jan 27 22:00:00 EST 2002,639425.8911333333,0.09999993146387523,5.7,0.0,66.5,0.0,1173335.6,0.0
Mon Jan 28 22:00:00 EST 2002,640064.6778,0.09990003150082379,5.7,0.0,66.5,0.0,1173335.6,0.0
Tue Jan 29 22:00:00 EST 2002,640704.7425,0.10000000346841581,5.7,0.0,66.5,0.0,1173335.6,0.0
Wed Jan 30 22:00:00 EST 2002,641345.4472,0.09999999336667965,5.7,0.0,66.5,0.0,1157747.8,-1.3285031153917128
Thu Jan 31 22:00:00 EST 2002,641986.7927,0.10000000823268299,5.7,0.0,66.5,0.0,1157747.8,0.0
Fri Feb 01 22:00:00 EST 2002,642628.7795,0.10000000113708805,5.7,0.0,66.8,0.4511278195488679,1157747.8,0.0
Sat Feb 02 22:00:00 EST 2002,643272.0510999999,0.10010002983378342,5.7,0.0,66.8,0.0,1157747.8,0.0
Sun Feb 03 22:00:00 EST 2002,643915.3226999999,0.09999992987414563,5.7,0.0,66.8,0.0,1157747.8,0.0
Mon Feb 04 22:00:00 EST 2002,644558.5943,0.09990002991430517,5.7,0.0,66.8,0.0,1157747.8,0.0
Tue Feb 05 22:00:00 EST 2002,645203.1529,0.10000000088432448,5.7,0.0,66.8,0.0,1157747.8,0.0
Wed Feb 06 22:00:00 EST 2002,645848.3561,0.10000000730002463,5.7,0.0,66.8,0.0,1167195.0,0.8159980956128746
Thu Feb 07 22:00:00 EST 2002,646494.2044,0.09999999131376139,5.7,0.0,66.8,0.0,1167195.0,0.0
Fri Feb 08 22:00:00 EST 2002,647140.6986,0.0999999993193995,5.7,0.0,66.8,0.0,1167195.0,0.0
Sat Feb 09 22:00:00 EST 2002,647788.4866666667,0.10010003513425908,5.7,0.0,66.8,0.0,1167195.0,0.0
Sun Feb 10 22:00:00 EST 2002,648436.2747333334,0.09999993516402565,5.7,0.0,66.8,0.0,1167195.0,0.0
Mon Feb 11 22:00:00 EST 2002,649084.0628,0.09990003519358527,5.7,0.0,66.8,0.0,1167195.0,0.0
Tue Feb 12 22:00:00 EST 2002,649733.1469,0.10000000573116748,5.7,0.0,66.8,0.0,1167195.0,0.0
Wed Feb 13 22:00:00 EST 2002,650382.88,0.09999999278164486,5.7,0.0,66.8,0.0,1170070.1,0.24632559255309466
Thu Feb 14 22:00:00 EST 2002,651033.2629,0.10000000307510673,5.7,0.0,66.8,0.0,1170070.1,0.0
Fri Feb 15 22:00:00 EST 2002,651684.2962,0.1000000056986351,5.7,0.0,66.8,0.0,1170070.1,0.0
Sat Feb 16 22:00:00 EST 2002,652336.958675,0.10015010010302888,5.7,0.0,66.8,0.0,1170070.1,0.0
Sun Feb 17 22:00:00 EST 2002,652989.62115,0.10004990002799785,5.7,0.0,66.8,0.0,1170070.1,0.0
Mon Feb 18 22:00:00 EST 2002,653642.2836249999,0.0999499002526991,5.7,0.0,66.8,0.0,1170070.1,0.0
Tue Feb 19 22:00:00 EST 2002,654294.9461,0.0998501001771876,5.7,0.0,66.8,0.0,1170070.1,0.0
Wed Feb 20 22:00:00 EST 2002,654949.241,0.09999999295426246,5.7,0.0,66.8,0.0,1168299.6,-0.151315720314535
Thu Feb 21 22:00:00 EST 2002,655604.1903,0.10000000900832837,5.7,0.0,66.8,0.0,1168299.6,0.0
Fri Feb 22 22:00:00 EST 2002,656259.7944,0.0999999862264451,5.7,0.0,66.8,0.0,1168299.6,0.0
Sat Feb 23 22:00:00 EST 2002,656916.7107,0.10010003745553862,5.7,0.0,66.8,0.0,1168299.6,0.0
Sun Feb 24 22:00:00 EST 2002,657573.6270000001,0.09999993748066496,5.7,0.0,66.8,0.0,1168299.6,0.0
Mon Feb 25 22:00:00 EST 2002,658230.5433,0.09990003750559849,5.7,0.0,66.8,0.0,1168299.6,0.0
Tue Feb 26 22:00:00 EST 2002,658888.7738,0.09999999342174964,5.7,0.0,66.8,0.0,1168299.6,0.0
